pid,stim,compat,rt,acc
79,arrow,compat,705,1
79,arrow,compat,538,1
79,gaze,incomp,575,1
79,arrow,compat,568,1
79,arrow,compat,660,1
79,arrow,compat,563,1
79,arrow,incomp,614,1
79,gaze,incomp,583,1
79,arrow,compat,664,1
79,gaze,incomp,704,1
79,arrow,incomp,525,1
79,arrow,compat,650,1
79,gaze,incomp,586,1
79,arrow,incomp,587,1
79,arrow,compat,422,1
79,gaze,compat,624,1
79,arrow,incomp,608,1
79,gaze,compat,1041,1
79,arrow,incomp,577,1
79,arrow,incomp,517,1
79,arrow,compat,554,1
79,arrow,incomp,486,1
79,gaze,incomp,530,1
79,arrow,incomp,622,1
79,gaze,incomp,543,1
79,gaze,incomp,508,1
79,gaze,compat,546,1
79,gaze,compat,670,1
79,arrow,incomp,557,1
79,gaze,compat,553,1
79,gaze,compat,540,1
79,arrow,compat,682,1
79,gaze,incomp,590,1
79,arrow,compat,537,1
79,gaze,incomp,1054,1
79,arrow,incomp,1589,1
79,gaze,compat,495,1
79,gaze,incomp,677,1
79,gaze,incomp,756,1
79,arrow,incomp,497,1
79,arrow,compat,438,1
79,arrow,compat,630,1
79,arrow,compat,492,1
79,arrow,compat,611,1
79,arrow,incomp,652,1
79,gaze,incomp,499,1
79,gaze,incomp,601,1
79,gaze,compat,714,1
79,arrow,incomp,472,1
79,gaze,incomp,695,1
80,gaze,compat,720,1
80,arrow,compat,500,1
80,gaze,incomp,673,1
80,gaze,compat,751,1
80,gaze,incomp,673,1
80,gaze,compat,560,1
80,gaze,incomp,506,1
80,arrow,incomp,552,1
80,arrow,incomp,595,1
80,arrow,incomp,460,1
80,arrow,compat,634,1
80,gaze,compat,530,1
80,gaze,incomp,565,1
80,gaze,compat,648,1
80,gaze,incomp,615,1
80,gaze,incomp,631,1
80,gaze,compat,422,1
80,gaze,compat,454,1
80,gaze,incomp,502,1
80,gaze,compat,473,1
80,arrow,compat,376,1
80,arrow,compat,483,1
80,gaze,incomp,607,1
80,gaze,incomp,592,1
80,arrow,incomp,513,1
80,arrow,incomp,693,1
80,gaze,compat,595,1
80,arrow,compat,557,1
80,gaze,incomp,543,1
80,gaze,incomp,602,1
80,gaze,compat,379,1
80,gaze,compat,521,1
80,gaze,compat,374,1
80,gaze,compat,455,1
80,arrow,compat,502,1
80,arrow,incomp,523,1
80,gaze,incomp,583,1
80,gaze,compat,505,1
80,arrow,compat,518,1
80,arrow,incomp,449,1
80,gaze,incomp,585,1
80,gaze,compat,608,1
80,gaze,compat,593,1
80,gaze,incomp,570,1
80,gaze,compat,739,1
80,gaze,incomp,574,1
80,gaze,compat,665,1
80,arrow,compat,559,1
80,arrow,incomp,513,1
80,gaze,incomp,462,1
80,arrow,compat,429,1
80,arrow,compat,397,1
80,arrow,compat,479,1
80,arrow,compat,581,1
80,arrow,incomp,622,1
80,gaze,incomp,622,1
80,arrow,incomp,527,1
80,gaze,compat,547,1
80,gaze,incomp,574,1
80,gaze,incomp,552,1
80,gaze,incomp,563,1
80,gaze,compat,755,1
80,gaze,incomp,573,1
80,arrow,compat,720,1
80,arrow,incomp,532,1
80,arrow,compat,526,1
80,gaze,incomp,554,1
80,gaze,incomp,629,1
80,arrow,incomp,542,1
80,arrow,incomp,521,1
80,arrow,incomp,557,1
80,gaze,compat,607,1
80,arrow,incomp,432,1
80,gaze,incomp,527,1
80,arrow,compat,499,1
80,arrow,compat,424,1
80,arrow,incomp,504,1
80,gaze,incomp,566,1
80,arrow,incomp,591,1
80,arrow,compat,521,1
80,gaze,compat,573,1
80,arrow,incomp,447,1
80,gaze,incomp,606,1
80,arrow,incomp,518,1
80,arrow,incomp,548,1
80,arrow,compat,614,1
80,arrow,compat,470,1
80,arrow,incomp,524,1
80,gaze,incomp,464,1
80,gaze,compat,421,1
80,gaze,compat,567,1
80,arrow,compat,536,1
80,arrow,incomp,564,1
80,arrow,incomp,561,1
80,gaze,compat,580,1
80,gaze,incomp,454,1
80,arrow,incomp,509,1
80,arrow,compat,378,1
80,arrow,incomp,541,1
80,arrow,compat,536,1
80,arrow,incomp,379,1
80,arrow,incomp,494,1
80,arrow,compat,427,1
80,arrow,compat,427,1
80,gaze,compat,523,1
80,arrow,compat,454,1
80,arrow,incomp,454,1
80,gaze,compat,373,1
80,arrow,compat,500,1
80,arrow,compat,633,1
80,arrow,incomp,720,1
80,arrow,compat,460,1
80,arrow,incomp,699,1
80,arrow,incomp,608,1
80,arrow,compat,473,1
80,gaze,compat,567,1
80,gaze,compat,594,1
80,gaze,compat,506,1
80,arrow,incomp,494,1
80,gaze,incomp,652,1
80,arrow,compat,683,1
80,gaze,compat,632,1
80,arrow,compat,560,1
80,gaze,incomp,667,1
80,gaze,incomp,669,1
80,arrow,compat,563,1
80,arrow,compat,566,1
80,gaze,incomp,528,1
80,arrow,incomp,509,1
80,gaze,compat,610,1
80,arrow,incomp,578,1
80,gaze,incomp,516,1
80,gaze,incomp,496,1
80,gaze,incomp,517,1
80,gaze,compat,571,1
80,arrow,compat,581,1
80,arrow,incomp,848,1
80,arrow,incomp,822,1
80,arrow,incomp,534,1
80,gaze,incomp,713,1
80,gaze,incomp,494,1
80,arrow,compat,731,1
80,arrow,incomp,551,1
80,arrow,incomp,569,1
80,gaze,incomp,460,1
80,gaze,incomp,666,1
80,arrow,compat,545,1
80,arrow,compat,524,1
80,gaze,compat,639,1
80,arrow,compat,519,1
80,gaze,compat,852,1
80,gaze,incomp,490,1
80,gaze,compat,559,1
80,gaze,incomp,641,1
80,gaze,compat,568,1
80,gaze,incomp,875,1
80,gaze,incomp,617,1
80,gaze,compat,528,1
80,arrow,compat,420,1
80,gaze,compat,542,1
80,gaze,compat,601,1
80,gaze,compat,529,1
80,arrow,incomp,404,1
80,gaze,compat,614,1
80,gaze,incomp,519,1
80,gaze,compat,491,1
80,gaze,incomp,577,1
80,arrow,compat,571,1
80,arrow,compat,653,1
80,arrow,compat,523,1
80,gaze,incomp,768,1
80,arrow,incomp,665,1
80,arrow,compat,591,1
80,gaze,incomp,440,1
80,gaze,compat,616,1
80,gaze,compat,625,1
80,gaze,compat,552,1
80,arrow,incomp,523,1
80,arrow,compat,439,1
80,arrow,compat,526,1
80,gaze,compat,435,1
80,gaze,incomp,579,1
80,gaze,incomp,588,1
80,gaze,incomp,510,1
80,arrow,incomp,569,1
80,gaze,compat,539,1
80,gaze,incomp,539,1
80,arrow,incomp,503,1
80,arrow,incomp,523,1
80,gaze,incomp,590,1
80,arrow,compat,513,1
80,arrow,compat,533,1
80,gaze,compat,665,1
80,gaze,incomp,535,1
80,gaze,incomp,562,1
80,gaze,compat,533,1
80,arrow,incomp,544,1
80,arrow,incomp,547,1
80,arrow,incomp,479,1
80,arrow,compat,516,1
80,gaze,compat,553,1
80,gaze,incomp,547,1
80,arrow,incomp,687,1
80,gaze,incomp,419,1
80,gaze,incomp,468,1
80,gaze,incomp,666,1
80,arrow,compat,536,1
80,arrow,compat,475,1
80,gaze,compat,514,1
80,arrow,compat,493,1
80,gaze,incomp,547,1
80,gaze,compat,663,1
80,gaze,incomp,517,1
80,arrow,compat,561,1
