pid,stim,stimd,compat,compatd,rt,c,cs
102,arrow,-0.5,compat,-0.5,494,-118.87355312524949,-0.607800785063008
102,gaze,0.5,compat,-0.5,657,44.12644687475051,0.22561863717706715
102,arrow,-0.5,incomp,0.5,508,-104.87355312524949,-0.5362187487969894
102,gaze,0.5,compat,-0.5,470,-142.8735531252495,-0.7305128472333259
102,gaze,0.5,compat,-0.5,512,-100.87355312524949,-0.5157667384352697
102,arrow,-0.5,compat,-0.5,586,-26.873553125249487,-0.13740454674345642
102,gaze,0.5,compat,-0.5,696,83.12644687475051,0.4250257382038336
102,gaze,0.5,incomp,0.5,499,-113.87355312524949,-0.5822357721108585
102,arrow,-0.5,incomp,0.5,452,-160.8735531252495,-0.8225468938610643
102,arrow,-0.5,incomp,0.5,528,-84.87355312524949,-0.4339586969883912
102,gaze,0.5,incomp,0.5,507,-105.87355312524949,-0.5413317513874193
103,gaze,0.5,compat,-0.5,551,-61.87355312524949,-0.31635963740850326
103,gaze,0.5,compat,-0.5,402,-210.8735531252495,-1.0781970233825597
103,arrow,-0.5,compat,-0.5,405,-207.8735531252495,-1.06285801561127
103,gaze,0.5,incomp,0.5,525,-87.87355312524949,-0.4492977047596809
103,arrow,-0.5,compat,-0.5,523,-89.87355312524949,-0.4595237099405407
103,gaze,0.5,compat,-0.5,656,43.12644687475051,0.22050563458663724
103,arrow,-0.5,incomp,0.5,583,-29.873553125249487,-0.15274355451474614
103,arrow,-0.5,compat,-0.5,578,-34.87355312524949,-0.1783085674668957
103,gaze,0.5,compat,-0.5,492,-120.87355312524949,-0.6180267902438679
103,arrow,-0.5,incomp,0.5,547,-65.87355312524949,-0.3368116477702229
103,arrow,-0.5,incomp,0.5,471,-141.8735531252495,-0.725399844642896
103,gaze,0.5,compat,-0.5,550,-62.87355312524949,-0.32147263999893316
103,arrow,-0.5,compat,-0.5,546,-66.87355312524949,-0.3419246503606528
103,arrow,-0.5,incomp,0.5,518,-94.87355312524949,-0.4850887228926902
103,gaze,0.5,compat,-0.5,483,-129.8735531252495,-0.6640438135577371
103,gaze,0.5,incomp,0.5,544,-68.87355312524949,-0.3521506555415126
103,gaze,0.5,incomp,0.5,573,-39.87355312524949,-0.20387358041904524
103,arrow,-0.5,incomp,0.5,440,-172.8735531252495,-0.8839029249462231
103,arrow,-0.5,compat,-0.5,569,-43.87355312524949,-0.22432559078076486
103,gaze,0.5,compat,-0.5,492,-120.87355312524949,-0.6180267902438679
103,arrow,-0.5,incomp,0.5,586,-26.873553125249487,-0.13740454674345642
103,gaze,0.5,compat,-0.5,612,-0.8735531252494866,-0.004466479392278768
103,arrow,-0.5,compat,-0.5,613,0.12644687475051342,6.465231981511414e-4
103,arrow,-0.5,compat,-0.5,502,-110.87355312524949,-0.5668967643395688
103,gaze,0.5,compat,-0.5,500,-112.87355312524949,-0.5771227695204286
103,arrow,-0.5,compat,-0.5,570,-42.87355312524949,-0.21921258819033496
103,arrow,-0.5,incomp,0.5,492,-120.87355312524949,-0.6180267902438679
103,arrow,-0.5,compat,-0.5,491,-121.87355312524949,-0.6231397928342978
103,gaze,0.5,incomp,0.5,479,-133.8735531252495,-0.6844958239194567
103,arrow,-0.5,incomp,0.5,469,-143.8735531252495,-0.7356258498237558
103,arrow,-0.5,compat,-0.5,661,48.12644687475051,0.2460706475387868
103,arrow,-0.5,compat,-0.5,562,-50.87355312524949,-0.26011660891377425
103,arrow,-0.5,compat,-0.5,509,-103.87355312524949,-0.5311057462065595
103,arrow,-0.5,incomp,0.5,491,-121.87355312524949,-0.6231397928342978
103,arrow,-0.5,compat,-0.5,474,-138.8735531252495,-0.7100608368716063
103,gaze,0.5,incomp,0.5,464,-148.8735531252495,-0.7611908627759053
103,arrow,-0.5,compat,-0.5,472,-140.8735531252495,-0.7202868420524661
103,gaze,0.5,incomp,0.5,399,-213.8735531252495,-1.0935360311538496
103,arrow,-0.5,incomp,0.5,497,-115.87355312524949,-0.5924617772917183
103,gaze,0.5,incomp,0.5,463,-149.8735531252495,-0.7663038653663352
103,gaze,0.5,incomp,0.5,606,-6.873553125249487,-0.035144494934858224
103,gaze,0.5,compat,-0.5,495,-117.87355312524949,-0.6026877824725781
103,gaze,0.5,compat,-0.5,574,-38.87355312524949,-0.1987605778286153
103,gaze,0.5,compat,-0.5,448,-164.8735531252495,-0.8429989042227839
103,arrow,-0.5,compat,-0.5,480,-132.8735531252495,-0.6793828213290268
103,gaze,0.5,compat,-0.5,542,-70.87355312524949,-0.3623766607223724
103,gaze,0.5,compat,-0.5,498,-114.87355312524949,-0.5873487747012884
103,gaze,0.5,compat,-0.5,472,-140.8735531252495,-0.7202868420524661
103,arrow,-0.5,incomp,0.5,544,-68.87355312524949,-0.3521506555415126
103,arrow,-0.5,incomp,0.5,507,-105.87355312524949,-0.5413317513874193
103,gaze,0.5,incomp,0.5,410,-202.8735531252495,-1.0372930026591205
103,arrow,-0.5,compat,-0.5,442,-170.8735531252495,-0.8736769197653633
103,gaze,0.5,incomp,0.5,611,-1.8735531252494866,-0.009579481982708677
103,arrow,-0.5,compat,-0.5,557,-55.87355312524949,-0.2856816218659238
103,arrow,-0.5,compat,-0.5,504,-108.87355312524949,-0.556670759158709
103,arrow,-0.5,incomp,0.5,622,9.126446874750513,0.04666354651202032
103,arrow,-0.5,incomp,0.5,464,-148.8735531252495,-0.7611908627759053
103,arrow,-0.5,incomp,0.5,566,-46.87355312524949,-0.2396645985520546
103,gaze,0.5,incomp,0.5,649,36.12644687475051,0.18471461645362788
103,arrow,-0.5,incomp,0.5,473,-139.8735531252495,-0.7151738394620362
103,gaze,0.5,compat,-0.5,552,-60.87355312524949,-0.31124663481807335
103,gaze,0.5,incomp,0.5,652,39.12644687475051,0.2000536242249176
103,arrow,-0.5,incomp,0.5,547,-65.87355312524949,-0.3368116477702229
103,gaze,0.5,compat,-0.5,627,14.126446874750513,0.07222855946416987
103,gaze,0.5,incomp,0.5,412,-200.8735531252495,-1.0270669974782607
103,gaze,0.5,incomp,0.5,381,-231.8735531252495,-1.1855700777815878
103,gaze,0.5,incomp,0.5,511,-101.87355312524949,-0.5208797410256996
103,gaze,0.5,incomp,0.5,501,-111.87355312524949,-0.5720097669299987
103,arrow,-0.5,incomp,0.5,442,-170.8735531252495,-0.8736769197653633
103,gaze,0.5,compat,-0.5,451,-161.8735531252495,-0.8276598964514942
103,gaze,0.5,compat,-0.5,418,-194.8735531252495,-0.9963889819356812
103,gaze,0.5,compat,-0.5,444,-168.8735531252495,-0.8634509145845035
103,arrow,-0.5,compat,-0.5,484,-128.8735531252495,-0.6589308109673072
103,arrow,-0.5,compat,-0.5,386,-226.8735531252495,-1.1600050648294382
103,gaze,0.5,compat,-0.5,454,-158.8735531252495,-0.8123208886802045
103,arrow,-0.5,compat,-0.5,469,-143.8735531252495,-0.7356258498237558
103,gaze,0.5,incomp,0.5,403,-209.8735531252495,-1.0730840207921297
103,gaze,0.5,incomp,0.5,526,-86.87355312524949,-0.444184702169251
103,arrow,-0.5,incomp,0.5,547,-65.87355312524949,-0.3368116477702229
103,arrow,-0.5,incomp,0.5,566,-46.87355312524949,-0.2396645985520546
103,gaze,0.5,incomp,0.5,505,-107.87355312524949,-0.5515577565682791
103,arrow,-0.5,compat,-0.5,463,-149.8735531252495,-0.7663038653663352
103,arrow,-0.5,compat,-0.5,453,-159.8735531252495,-0.8174338912706344
103,gaze,0.5,incomp,0.5,494,-118.87355312524949,-0.607800785063008
103,gaze,0.5,incomp,0.5,508,-104.87355312524949,-0.5362187487969894
103,arrow,-0.5,compat,-0.5,489,-123.87355312524949,-0.6333657980151576
103,gaze,0.5,compat,-0.5,481,-131.8735531252495,-0.6742698187385969
103,gaze,0.5,incomp,0.5,494,-118.87355312524949,-0.607800785063008
103,gaze,0.5,compat,-0.5,468,-144.8735531252495,-0.7407388524141857
103,arrow,-0.5,incomp,0.5,412,-200.8735531252495,-1.0270669974782607
103,arrow,-0.5,incomp,0.5,486,-126.87355312524949,-0.6487048057864473
103,gaze,0.5,compat,-0.5,524,-88.87355312524949,-0.4544107073501108
103,arrow,-0.5,compat,-0.5,513,-99.87355312524949,-0.5106537358448398
103,arrow,-0.5,compat,-0.5,407,-205.8735531252495,-1.05263201043041
103,arrow,-0.5,compat,-0.5,578,-34.87355312524949,-0.1783085674668957
103,gaze,0.5,compat,-0.5,491,-121.87355312524949,-0.6231397928342978
103,arrow,-0.5,incomp,0.5,490,-122.87355312524949,-0.6282527954247277
103,gaze,0.5,incomp,0.5,560,-52.87355312524949,-0.27034261409463406
103,gaze,0.5,incomp,0.5,556,-56.87355312524949,-0.2907946244563537
103,gaze,0.5,compat,-0.5,456,-156.8735531252495,-0.8020948834993447
103,arrow,-0.5,incomp,0.5,519,-93.87355312524949,-0.4799757203022603
103,arrow,-0.5,incomp,0.5,492,-120.87355312524949,-0.6180267902438679
103,gaze,0.5,compat,-0.5,683,70.12644687475051,0.3585567045282448
103,arrow,-0.5,incomp,0.5,466,-146.8735531252495,-0.7509648575950455
103,arrow,-0.5,incomp,0.5,481,-131.8735531252495,-0.6742698187385969
103,gaze,0.5,incomp,0.5,464,-148.8735531252495,-0.7611908627759053
103,arrow,-0.5,compat,-0.5,511,-101.87355312524949,-0.5208797410256996
103,gaze,0.5,incomp,0.5,508,-104.87355312524949,-0.5362187487969894
103,gaze,0.5,incomp,0.5,609,-3.8735531252494866,-0.019805487163568496
103,arrow,-0.5,compat,-0.5,419,-193.8735531252495,-0.9912759793452512
103,arrow,-0.5,incomp,0.5,540,-72.87355312524949,-0.37260266590323227
103,arrow,-0.5,incomp,0.5,457,-155.8735531252495,-0.7969818809089148
103,arrow,-0.5,incomp,0.5,513,-99.87355312524949,-0.5106537358448398
103,gaze,0.5,compat,-0.5,462,-150.8735531252495,-0.7714168679567651
103,gaze,0.5,incomp,0.5,509,-103.87355312524949,-0.5311057462065595
103,gaze,0.5,incomp,0.5,483,-129.8735531252495,-0.6640438135577371
103,gaze,0.5,compat,-0.5,505,-107.87355312524949,-0.5515577565682791
103,arrow,-0.5,compat,-0.5,471,-141.8735531252495,-0.725399844642896
103,gaze,0.5,incomp,0.5,471,-141.8735531252495,-0.725399844642896
103,gaze,0.5,compat,-0.5,437,-175.8735531252495,-0.8992419327175128
103,arrow,-0.5,incomp,0.5,510,-102.87355312524949,-0.5259927436161295
103,gaze,0.5,incomp,0.5,611,-1.8735531252494866,-0.009579481982708677
103,gaze,0.5,compat,-0.5,541,-71.87355312524949,-0.3674896633128023
103,gaze,0.5,compat,-0.5,442,-170.8735531252495,-0.8736769197653633
103,arrow,-0.5,compat,-0.5,410,-202.8735531252495,-1.0372930026591205
103,arrow,-0.5,compat,-0.5,508,-104.87355312524949,-0.5362187487969894
103,arrow,-0.5,compat,-0.5,486,-126.87355312524949,-0.6487048057864473
103,gaze,0.5,incomp,0.5,469,-143.8735531252495,-0.7356258498237558
103,arrow,-0.5,compat,-0.5,379,-233.8735531252495,-1.1957960829624477
103,arrow,-0.5,compat,-0.5,566,-46.87355312524949,-0.2396645985520546
103,arrow,-0.5,incomp,0.5,449,-163.8735531252495,-0.837885901632354
103,arrow,-0.5,incomp,0.5,529,-83.87355312524949,-0.4288456943979612
103,gaze,0.5,compat,-0.5,550,-62.87355312524949,-0.32147263999893316
103,arrow,-0.5,incomp,0.5,481,-131.8735531252495,-0.6742698187385969
103,gaze,0.5,compat,-0.5,512,-100.87355312524949,-0.5157667384352697
103,arrow,-0.5,compat,-0.5,446,-166.8735531252495,-0.8532249094036437
103,gaze,0.5,compat,-0.5,454,-158.8735531252495,-0.8123208886802045
103,arrow,-0.5,incomp,0.5,478,-134.8735531252495,-0.6896088265098866
103,arrow,-0.5,compat,-0.5,461,-151.8735531252495,-0.7765298705471951
103,arrow,-0.5,compat,-0.5,476,-136.8735531252495,-0.6998348316907465
103,gaze,0.5,compat,-0.5,643,30.126446874750513,0.15403660091104843
103,gaze,0.5,compat,-0.5,475,-137.8735531252495,-0.7049478342811764
103,gaze,0.5,compat,-0.5,506,-106.87355312524949,-0.5464447539778492
103,gaze,0.5,incomp,0.5,496,-116.87355312524949,-0.5975747798821482
103,gaze,0.5,compat,-0.5,630,17.126446874750513,0.0875675672354596
103,gaze,0.5,incomp,0.5,470,-142.8735531252495,-0.7305128472333259
103,arrow,-0.5,compat,-0.5,373,-239.8735531252495,-1.226474098505027
103,arrow,-0.5,incomp,0.5,529,-83.87355312524949,-0.4288456943979612
103,gaze,0.5,compat,-0.5,470,-142.8735531252495,-0.7305128472333259
103,gaze,0.5,incomp,0.5,445,-167.8735531252495,-0.8583379119940736
103,gaze,0.5,incomp,0.5,533,-79.87355312524949,-0.4083936840362416
103,arrow,-0.5,incomp,0.5,378,-234.8735531252495,-1.2009090855528775
103,arrow,-0.5,compat,-0.5,427,-185.8735531252495,-0.950371958621812
103,arrow,-0.5,incomp,0.5,470,-142.8735531252495,-0.7305128472333259
103,arrow,-0.5,compat,-0.5,421,-191.8735531252495,-0.9810499741643914
103,arrow,-0.5,incomp,0.5,494,-118.87355312524949,-0.607800785063008
103,arrow,-0.5,compat,-0.5,501,-111.87355312524949,-0.5720097669299987
103,gaze,0.5,compat,-0.5,443,-169.8735531252495,-0.8685639171749334
103,gaze,0.5,incomp,0.5,449,-163.8735531252495,-0.837885901632354
103,arrow,-0.5,incomp,0.5,465,-147.8735531252495,-0.7560778601854754
103,gaze,0.5,incomp,0.5,495,-117.87355312524949,-0.6026877824725781
103,arrow,-0.5,incomp,0.5,478,-134.8735531252495,-0.6896088265098866
103,gaze,0.5,incomp,0.5,469,-143.8735531252495,-0.7356258498237558
103,arrow,-0.5,compat,-0.5,389,-223.8735531252495,-1.1446660570581486
103,arrow,-0.5,compat,-0.5,430,-182.8735531252495,-0.9350329508505223
103,arrow,-0.5,compat,-0.5,534,-78.87355312524949,-0.4032806814458117
103,gaze,0.5,incomp,0.5,467,-145.8735531252495,-0.7458518550046156
103,gaze,0.5,incomp,0.5,514,-98.87355312524949,-0.5055407332544098
103,arrow,-0.5,incomp,0.5,416,-196.8735531252495,-1.006614987116541
103,gaze,0.5,incomp,0.5,529,-83.87355312524949,-0.4288456943979612
103,arrow,-0.5,incomp,0.5,485,-127.87355312524949,-0.6538178083768773
103,gaze,0.5,incomp,0.5,388,-224.8735531252495,-1.1497790596485784
103,arrow,-0.5,incomp,0.5,525,-87.87355312524949,-0.4492977047596809
103,gaze,0.5,compat,-0.5,499,-113.87355312524949,-0.5822357721108585
103,arrow,-0.5,incomp,0.5,464,-148.8735531252495,-0.7611908627759053
103,gaze,0.5,compat,-0.5,336,-276.8735531252495,-1.4156551943509337
103,arrow,-0.5,compat,-0.5,364,-248.8735531252495,-1.2724911218188963
103,gaze,0.5,compat,-0.5,408,-204.8735531252495,-1.0475190078399803
103,gaze,0.5,compat,-0.5,402,-210.8735531252495,-1.0781970233825597
103,gaze,0.5,incomp,0.5,434,-178.8735531252495,-0.9145809404888027
103,arrow,-0.5,incomp,0.5,451,-161.8735531252495,-0.8276598964514942
103,gaze,0.5,compat,-0.5,627,14.126446874750513,0.07222855946416987
103,arrow,-0.5,incomp,0.5,475,-137.8735531252495,-0.7049478342811764
103,arrow,-0.5,compat,-0.5,522,-90.87355312524949,-0.4646367125309706
103,arrow,-0.5,compat,-0.5,407,-205.8735531252495,-1.05263201043041
103,arrow,-0.5,compat,-0.5,521,-91.87355312524949,-0.4697497151214005
103,gaze,0.5,incomp,0.5,655,42.12644687475051,0.21539263199620734
103,gaze,0.5,incomp,0.5,550,-62.87355312524949,-0.32147263999893316
103,gaze,0.5,incomp,0.5,450,-162.8735531252495,-0.8327728990419241
103,gaze,0.5,compat,-0.5,482,-130.8735531252495,-0.669156816148167
103,gaze,0.5,compat,-0.5,546,-66.87355312524949,-0.3419246503606528
103,arrow,-0.5,compat,-0.5,436,-176.8735531252495,-0.9043549353079429
103,arrow,-0.5,compat,-0.5,332,-280.8735531252495,-1.4361072047126533
103,arrow,-0.5,incomp,0.5,399,-213.8735531252495,-1.0935360311538496
103,gaze,0.5,compat,-0.5,400,-212.8735531252495,-1.0884230285634195
103,arrow,-0.5,incomp,0.5,403,-209.8735531252495,-1.0730840207921297
103,arrow,-0.5,compat,-0.5,460,-152.8735531252495,-0.781642873137625
103,gaze,0.5,incomp,0.5,531,-81.87355312524949,-0.4186196892171014
103,gaze,0.5,compat,-0.5,376,-236.8735531252495,-1.2111350907337373
103,gaze,0.5,incomp,0.5,538,-74.87355312524949,-0.3828286710840921
103,arrow,-0.5,compat,-0.5,470,-142.8735531252495,-0.7305128472333259
103,gaze,0.5,incomp,0.5,686,73.12644687475051,0.3738957122995345
103,gaze,0.5,incomp,0.5,628,15.126446874750513,0.07734156205459979
103,gaze,0.5,compat,-0.5,444,-168.8735531252495,-0.8634509145845035
103,arrow,-0.5,incomp,0.5,541,-71.87355312524949,-0.3674896633128023
103,gaze,0.5,incomp,0.5,416,-196.8735531252495,-1.006614987116541
103,arrow,-0.5,compat,-0.5,481,-131.8735531252495,-0.6742698187385969
103,gaze,0.5,compat,-0.5,512,-100.87355312524949,-0.5157667384352697
103,gaze,0.5,compat,-0.5,501,-111.87355312524949,-0.5720097669299987
103,arrow,-0.5,compat,-0.5,538,-74.87355312524949,-0.3828286710840921
103,arrow,-0.5,incomp,0.5,398,-214.8735531252495,-1.0986490337442794
103,arrow,-0.5,incomp,0.5,448,-164.8735531252495,-0.8429989042227839
103,arrow,-0.5,incomp,0.5,512,-100.87355312524949,-0.5157667384352697
103,gaze,0.5,compat,-0.5,470,-142.8735531252495,-0.7305128472333259
103,arrow,-0.5,incomp,0.5,406,-206.8735531252495,-1.0577450130208401
103,gaze,0.5,incomp,0.5,453,-159.8735531252495,-0.8174338912706344
103,arrow,-0.5,compat,-0.5,541,-71.87355312524949,-0.3674896633128023
103,gaze,0.5,compat,-0.5,433,-179.8735531252495,-0.9196939430792326
103,arrow,-0.5,compat,-0.5,457,-155.8735531252495,-0.7969818809089148
103,arrow,-0.5,incomp,0.5,552,-60.87355312524949,-0.31124663481807335
103,gaze,0.5,compat,-0.5,508,-104.87355312524949,-0.5362187487969894
103,arrow,-0.5,incomp,0.5,409,-203.8735531252495,-1.0424060052495503
103,gaze,0.5,incomp,0.5,546,-66.87355312524949,-0.3419246503606528
103,gaze,0.5,compat,-0.5,405,-207.8735531252495,-1.06285801561127
103,gaze,0.5,incomp,0.5,406,-206.8735531252495,-1.0577450130208401
103,arrow,-0.5,compat,-0.5,400,-212.8735531252495,-1.0884230285634195
103,gaze,0.5,incomp,0.5,401,-211.8735531252495,-1.0833100259729895
103,arrow,-0.5,incomp,0.5,403,-209.8735531252495,-1.0730840207921297
103,gaze,0.5,incomp,0.5,372,-240.8735531252495,-1.231587101095457
103,gaze,0.5,incomp,0.5,429,-183.8735531252495,-0.9401459534409522
103,arrow,-0.5,compat,-0.5,454,-158.8735531252495,-0.8123208886802045
103,gaze,0.5,compat,-0.5,518,-94.87355312524949,-0.4850887228926902
103,arrow,-0.5,incomp,0.5,483,-129.8735531252495,-0.6640438135577371
103,arrow,-0.5,incomp,0.5,457,-155.8735531252495,-0.7969818809089148
103,arrow,-0.5,compat,-0.5,433,-179.8735531252495,-0.9196939430792326
103,gaze,0.5,compat,-0.5,440,-172.8735531252495,-0.8839029249462231
103,gaze,0.5,incomp,0.5,344,-268.8735531252495,-1.3747511736274944
103,gaze,0.5,compat,-0.5,428,-184.8735531252495,-0.9452589560313821
103,gaze,0.5,compat,-0.5,477,-135.8735531252495,-0.6947218291003165
103,gaze,0.5,compat,-0.5,420,-192.8735531252495,-0.9861629767548213
103,arrow,-0.5,compat,-0.5,398,-214.8735531252495,-1.0986490337442794
103,gaze,0.5,incomp,0.5,471,-141.8735531252495,-0.725399844642896
103,gaze,0.5,incomp,0.5,470,-142.8735531252495,-0.7305128472333259
103,arrow,-0.5,incomp,0.5,373,-239.8735531252495,-1.226474098505027
103,arrow,-0.5,incomp,0.5,471,-141.8735531252495,-0.725399844642896
103,arrow,-0.5,compat,-0.5,566,-46.87355312524949,-0.2396645985520546
103,gaze,0.5,incomp,0.5,409,-203.8735531252495,-1.0424060052495503
103,arrow,-0.5,compat,-0.5,427,-185.8735531252495,-0.950371958621812
103,arrow,-0.5,incomp,0.5,364,-248.8735531252495,-1.2724911218188963
103,gaze,0.5,compat,-0.5,415,-197.8735531252495,-1.0117279897069709
103,arrow,-0.5,incomp,0.5,368,-244.8735531252495,-1.2520391114571767
103,gaze,0.5,compat,-0.5,403,-209.8735531252495,-1.0730840207921297
103,arrow,-0.5,compat,-0.5,364,-248.8735531252495,-1.2724911218188963
103,gaze,0.5,incomp,0.5,463,-149.8735531252495,-0.7663038653663352
104,gaze,0.5,compat,-0.5,472,-140.8735531252495,-0.7202868420524661
104,arrow,-0.5,compat,-0.5,360,-252.8735531252495,-1.292943132180616
104,gaze,0.5,compat,-0.5,428,-184.8735531252495,-0.9452589560313821
104,arrow,-0.5,compat,-0.5,489,-123.87355312524949,-0.6333657980151576
104,arrow,-0.5,compat,-0.5,423,-189.8735531252495,-0.9708239689835316
104,arrow,-0.5,incomp,0.5,504,-108.87355312524949,-0.556670759158709
104,arrow,-0.5,compat,-0.5,438,-174.8735531252495,-0.8941289301270829
104,gaze,0.5,compat,-0.5,366,-246.8735531252495,-1.2622651166380365
104,gaze,0.5,compat,-0.5,497,-115.87355312524949,-0.5924617772917183
104,arrow,-0.5,incomp,0.5,447,-165.8735531252495,-0.8481119068132138
104,gaze,0.5,compat,-0.5,486,-126.87355312524949,-0.6487048057864473
104,gaze,0.5,incomp,0.5,509,-103.87355312524949,-0.5311057462065595
104,arrow,-0.5,compat,-0.5,418,-194.8735531252495,-0.9963889819356812
104,gaze,0.5,incomp,0.5,483,-129.8735531252495,-0.6640438135577371
104,gaze,0.5,compat,-0.5,698,85.12644687475051,0.4352517433846934
104,arrow,-0.5,incomp,0.5,463,-149.8735531252495,-0.7663038653663352
104,arrow,-0.5,incomp,0.5,494,-118.87355312524949,-0.607800785063008
104,arrow,-0.5,compat,-0.5,437,-175.8735531252495,-0.8992419327175128
104,arrow,-0.5,incomp,0.5,517,-95.87355312524949,-0.49020172548312013
104,gaze,0.5,compat,-0.5,561,-51.87355312524949,-0.26522961150420415
104,arrow,-0.5,compat,-0.5,397,-215.8735531252495,-1.1037620363347094
104,gaze,0.5,compat,-0.5,471,-141.8735531252495,-0.725399844642896
104,arrow,-0.5,incomp,0.5,608,-4.873553125249487,-0.024918489753998404
104,gaze,0.5,compat,-0.5,513,-99.87355312524949,-0.5106537358448398
104,arrow,-0.5,compat,-0.5,431,-181.8735531252495,-0.9299199482600924
104,arrow,-0.5,incomp,0.5,526,-86.87355312524949,-0.444184702169251
104,gaze,0.5,compat,-0.5,460,-152.8735531252495,-0.781642873137625
104,arrow,-0.5,incomp,0.5,443,-169.8735531252495,-0.8685639171749334
104,gaze,0.5,compat,-0.5,396,-216.8735531252495,-1.1088750389251392
104,gaze,0.5,compat,-0.5,445,-167.8735531252495,-0.8583379119940736
104,gaze,0.5,compat,-0.5,389,-223.8735531252495,-1.1446660570581486
104,arrow,-0.5,incomp,0.5,487,-125.87355312524949,-0.6435918031960174
104,gaze,0.5,incomp,0.5,373,-239.8735531252495,-1.226474098505027
104,gaze,0.5,incomp,0.5,425,-187.8735531252495,-0.9605979638026718
