pid,stim,gaze,target,compat,isi,rt,acc
P56,stim1,right,right,compat,800,0.616,1
P56,stim1,right,left,incomp,800,0.615,1
P56,stim2,right,left,incomp,400,0.696,0
P56,arrow,left,left,compat,400,0.532,1
P56,arrow,right,left,incomp,400,0.656,1
P56,stim2,right,right,compat,800,0.478,1
P56,arrow,left,left,compat,800,0.796,1
P56,stim5,right,left,incomp,400,0.638,1
P56,stim7,left,left,compat,400,0.708,1
P56,stim5,left,left,compat,800,0.577,0
P56,stim4,left,right,incomp,400,0.571,0
P56,arrow,right,left,incomp,800,0.782,1
P56,arrow,right,right,compat,800,0.678,1
P56,arrow,right,left,incomp,800,1.012,1
P56,arrow,right,left,incomp,800,0.797,1
P56,arrow,left,right,incomp,400,0.662,1
P56,arrow,right,left,incomp,400,1.236,1
P56,arrow,left,left,compat,400,0.699,1
P56,stim4,right,right,compat,400,0.888,1
P56,stim1,left,right,incomp,400,0.716,1
P56,stim6,left,right,incomp,800,0,0
P56,stim5,right,right,compat,800,0.497,1
P56,arrow,right,left,incomp,400,0.63,1
P56,stim4,left,left,compat,800,0.566,1
P56,arrow,left,right,incomp,800,0.847,1
P56,arrow,right,left,incomp,400,0.725,1
P56,arrow,right,left,incomp,800,0.739,0
P56,arrow,right,right,compat,800,0.44,1
P56,arrow,left,right,incomp,800,0.6,1
P56,arrow,right,right,compat,400,0.551,1
P56,stim2,left,left,compat,800,0.635,1
P56,stim8,right,left,incomp,800,1.627,1
P56,arrow,right,left,incomp,800,0.61,1
P56,arrow,right,left,incomp,400,0.571,0
P56,stim1,right,left,incomp,400,0.468,1
P56,arrow,left,left,compat,400,0.578,1
P56,arrow,right,left,incomp,800,0.868,1
P56,arrow,right,right,compat,400,0.618,1
P56,arrow,left,left,compat,800,0.578,1
P56,stim8,left,left,compat,400,0.612,1
P56,stim3,left,left,compat,400,0.629,1
P56,stim4,right,right,compat,800,0.453,1
P56,stim6,left,right,incomp,400,0.571,1
P56,stim3,right,left,incomp,400,0.54,1
P56,stim2,left,right,incomp,800,0.465,1
P56,stim4,right,left,incomp,400,0.663,1
P56,arrow,left,left,compat,400,0.701,1
P56,stim4,left,right,incomp,800,0.739,1
P56,arrow,left,right,incomp,400,0.597,1
P56,stim7,left,right,incomp,800,0.59,0
P56,stim3,left,left,compat,800,0.424,1
P56,arrow,left,left,compat,800,0.632,1
P56,stim2,right,left,incomp,800,0.567,1
P56,stim8,left,right,incomp,400,0.481,0
P56,stim1,left,left,compat,800,0.767,1
P56,arrow,left,right,incomp,800,0.561,1
P56,arrow,right,left,incomp,400,0.564,1
P56,stim7,left,right,incomp,400,0.678,1
P56,arrow,right,left,incomp,400,0.525,1
P56,arrow,left,right,incomp,800,0.523,1
P56,stim1,left,left,compat,400,0.736,1
P56,arrow,left,right,incomp,800,0.555,1
P56,arrow,left,left,compat,400,0.517,1
P56,arrow,left,right,incomp,800,0.442,1
P56,stim6,right,left,incomp,400,0.625,1
P56,stim1,right,right,compat,400,0.609,1
P56,arrow,right,right,compat,400,0.745,1
P56,stim5,left,right,incomp,800,0.645,0
P56,stim7,right,left,incomp,800,0.644,1
P56,arrow,left,left,compat,800,0.579,1
P56,stim7,right,left,incomp,400,0.445,1
P56,stim3,right,right,compat,400,0.453,1
P56,arrow,left,right,incomp,400,0.876,1
P56,stim6,right,right,compat,400,0.457,1
P56,stim8,right,left,incomp,400,0.545,1
P56,arrow,left,left,compat,400,0.644,1
P56,arrow,left,left,compat,800,0.587,1
P56,arrow,left,right,incomp,400,0.74,1
P56,stim7,left,left,compat,800,0.456,1
P56,arrow,left,left,compat,800,0.478,1
P56,arrow,right,right,compat,400,0.74,1
P56,stim6,left,left,compat,800,0.504,1
P56,stim6,right,left,incomp,800,0.813,1
P56,stim3,right,left,incomp,800,0.51,1
P56,arrow,left,right,incomp,400,0.626,1
P56,arrow,right,right,compat,800,0.442,1
P56,stim7,right,right,compat,800,0.898,1
P56,arrow,right,right,compat,400,0.766,1
P56,stim5,right,right,compat,400,0.447,0
P56,stim3,left,right,incomp,800,0.711,1
P56,arrow,right,right,compat,800,0.636,1
P56,arrow,left,right,incomp,400,0.709,1
P56,arrow,left,right,incomp,800,0.474,1
P56,stim6,right,right,compat,800,0.567,1
P56,arrow,left,right,incomp,400,0.657,1
P56,arrow,left,right,incomp,400,0.52,1
P56,arrow,right,right,compat,800,0.629,1
P56,stim7,right,right,compat,400,1.116,1
P56,stim3,left,right,incomp,400,0.767,1
P56,stim8,right,right,compat,400,0.601,1
P56,arrow,right,left,incomp,800,0.546,1
P56,stim2,right,right,compat,400,0.55,1
P56,stim8,left,left,compat,800,0.521,1
P56,arrow,right,right,compat,800,0.677,1
P56,stim8,right,right,compat,800,0.579,0
P56,arrow,right,right,compat,800,0.621,0
P56,arrow,left,left,compat,400,0.54,1
P56,stim5,left,right,incomp,400,0.656,1
P56,arrow,right,left,incomp,400,0.519,1
P56,stim6,left,left,compat,400,0.602,1
P56,stim8,left,right,incomp,800,0.683,1
P56,stim5,right,left,incomp,800,0.545,0
P56,stim1,left,right,incomp,800,0.564,1
P56,stim2,left,right,incomp,400,0.647,1
P56,arrow,left,left,compat,800,0.749,1
P56,arrow,right,right,compat,400,0.583,1
P56,stim4,left,left,compat,400,0.761,1
P56,arrow,right,right,compat,400,0.459,1
P56,stim3,right,right,compat,800,0.603,1
P56,arrow,left,left,compat,400,0.611,1
P56,arrow,left,left,compat,800,0.42,1
P56,stim5,left,left,compat,400,1.093,1
P56,arrow,right,left,incomp,800,0.489,1
P57,stim7,right,left,incomp,400,0.443,1
P57,arrow,left,right,incomp,800,0.516,1
P57,arrow,left,right,incomp,800,0.489,1
P57,stim1,right,left,incomp,400,0.423,1
P57,stim1,left,left,compat,400,0.488,1
P57,stim1,right,right,compat,400,0.662,1
P57,arrow,right,right,compat,800,0.471,1
P57,stim7,right,right,compat,800,0.47,1
P57,stim7,left,right,incomp,800,0.445,1
P57,arrow,right,left,incomp,400,0.364,1
P57,arrow,left,left,compat,800,0.335,1
P57,stim1,right,right,compat,800,0.421,1
P57,arrow,left,left,compat,800,0.351,1
P57,arrow,left,right,incomp,400,0.618,1
P57,arrow,left,right,incomp,800,0.451,1
P57,arrow,left,left,compat,400,0.69,1
P57,arrow,left,left,compat,800,0.585,1
P57,arrow,left,right,incomp,800,0.467,1
P57,arrow,right,right,compat,800,0.618,0
P57,arrow,right,right,compat,400,0.523,1
P57,stim5,right,left,incomp,800,0.705,1
P57,stim5,left,left,compat,800,0.59,1
P57,arrow,right,left,incomp,400,0.68,1
P57,arrow,left,right,incomp,800,0.463,1
P57,stim2,right,right,compat,800,0.662,1
P57,arrow,right,left,incomp,800,0.533,1
P57,stim8,left,left,compat,800,0.538,1
P57,arrow,right,left,incomp,800,0.558,1
P57,stim3,left,right,incomp,400,0.546,1
P57,stim5,left,right,incomp,800,0.638,1
P57,stim1,left,right,incomp,400,0.438,0
P57,arrow,right,left,incomp,800,0.606,1
P57,arrow,left,right,incomp,400,0.471,1
P57,arrow,left,left,compat,400,0.398,1
P57,arrow,left,right,incomp,400,0.488,1
P57,arrow,right,right,compat,800,0.534,1
P57,stim7,left,left,compat,400,0.442,1
P57,stim1,left,left,compat,800,0.347,1
P57,stim3,right,left,incomp,400,0.358,0
P57,stim4,right,left,incomp,400,0.65,1
P57,stim2,left,left,compat,800,0.57,1
P57,stim3,right,right,compat,800,0.485,1
P57,stim4,left,left,compat,800,0.459,1
P57,stim8,left,right,incomp,800,0.435,0
P57,arrow,left,left,compat,800,0.724,1
P57,arrow,left,left,compat,800,0.481,1
P57,stim6,left,left,compat,400,0.655,1
P57,stim8,right,right,compat,800,0.471,1
P57,stim4,left,right,incomp,400,0.581,1
P57,stim3,right,left,incomp,800,0.504,1
P57,stim6,right,left,incomp,800,0.478,1
P57,arrow,left,left,compat,400,0.468,1
P57,stim4,left,right,incomp,800,0.539,1
P57,stim2,right,left,incomp,800,0.64,1
P57,stim6,left,right,incomp,400,0.552,1
P57,arrow,left,right,incomp,800,0.668,1
P57,arrow,right,right,compat,800,0.595,1
P57,arrow,left,right,incomp,400,0.453,1
P57,arrow,right,right,compat,800,0.613,1
P57,arrow,left,right,incomp,800,0.526,1
P57,stim7,left,right,incomp,400,0.523,1
P57,stim6,right,right,compat,800,0.679,1
P57,stim2,left,right,incomp,400,0.67,1
P57,arrow,right,right,compat,400,0.541,0
P57,stim2,left,left,compat,400,0.477,1
P57,stim5,left,right,incomp,400,0.483,1
P57,arrow,left,left,compat,400,0.369,1
P57,stim8,left,left,compat,400,0.517,1
P57,arrow,right,right,compat,400,0.578,1
P57,stim8,left,right,incomp,400,0.508,0
P57,arrow,left,left,compat,800,0.602,1
P57,arrow,right,left,incomp,400,0.468,1
P57,arrow,left,left,compat,800,0.58,1
P57,stim6,left,left,compat,800,0.518,1
P57,stim8,right,left,incomp,800,0.338,1
P57,stim5,right,right,compat,800,0.567,1
P57,stim2,right,right,compat,400,0.411,1
P57,arrow,right,right,compat,400,0.492,1
P57,arrow,right,right,compat,400,0.49,1
P57,arrow,right,right,compat,800,0.56,1
P57,arrow,right,right,compat,400,0.501,1
P57,stim7,right,left,incomp,800,0.514,1
P57,arrow,right,left,incomp,800,0.487,1
P57,stim7,left,left,compat,800,0.478,0
P57,arrow,right,right,compat,400,0.477,1
P57,arrow,left,left,compat,800,0.508,1
P57,stim6,left,right,incomp,800,0.481,1
P57,stim3,left,left,compat,800,0.927,1
P57,arrow,left,left,compat,400,0.652,1
P57,arrow,right,right,compat,400,0.579,1
P57,stim3,left,right,incomp,800,0.525,1
P57,stim7,right,right,compat,400,0.587,1
P57,arrow,right,left,incomp,400,0.853,1
P57,stim2,right,left,incomp,400,0.508,1
P57,arrow,right,left,incomp,800,0.649,1
P57,arrow,left,left,compat,400,1.098,1
P57,stim1,right,left,incomp,800,0.683,1
P57,stim8,right,right,compat,400,0.456,1
P57,stim6,right,right,compat,400,0.376,1
P57,arrow,right,left,incomp,400,0.515,1
P57,stim2,left,right,incomp,800,0.825,1
P57,arrow,left,right,incomp,400,0.568,1
P57,arrow,right,left,incomp,800,0.532,1
P57,arrow,left,left,compat,400,0.513,1
P57,arrow,right,right,compat,800,0.397,1
P57,stim5,right,left,incomp,400,0.528,1
P57,arrow,right,left,incomp,800,0.868,1
P57,arrow,right,right,compat,800,0.499,1
P57,arrow,right,left,incomp,400,0.537,1
P57,stim5,left,left,compat,400,0.549,1
P57,arrow,left,left,compat,400,0.689,1
P57,stim4,right,right,compat,400,0.503,1
P57,arrow,left,right,incomp,400,0.709,1
P57,stim8,right,left,incomp,400,0.425,1
P57,stim4,left,left,compat,400,0.58,1
P57,stim6,right,left,incomp,400,0.412,1
P57,stim3,right,right,compat,400,0.405,0
P57,arrow,left,right,incomp,800,0.8,1
P57,stim4,right,left,incomp,800,0.641,1
P57,arrow,right,left,incomp,400,0.617,1
P57,stim3,left,left,compat,400,0.658,1
P57,arrow,left,right,incomp,400,0.497,1
P57,arrow,left,right,incomp,400,0.496,1
P57,stim5,right,right,compat,400,0.549,1
P57,arrow,right,left,incomp,800,0.864,1
P57,stim4,right,right,compat,800,0.36,1
P57,stim1,left,right,incomp,800,0.483,1
P57,arrow,right,left,incomp,400,0.553,1
P57,arrow,left,right,incomp,800,0.487,0
P57,arrow,right,left,incomp,400,0.461,1
P57,arrow,left,left,compat,400,0.461,1
P57,stim1,right,left,incomp,800,0.42,1
P57,arrow,left,right,incomp,800,0.469,1
P57,arrow,right,right,compat,400,0.645,1
P57,stim2,left,right,incomp,800,0.533,1
P57,arrow,right,left,incomp,400,0.481,1
P57,stim3,right,left,incomp,800,0.432,0
P57,arrow,left,right,incomp,400,0.697,1
P57,arrow,right,right,compat,400,0.532,1
P57,arrow,right,left,incomp,800,0.506,1
P57,stim2,left,left,compat,400,0.391,1
P57,stim4,right,right,compat,400,0.586,1
P57,stim1,right,right,compat,400,0.411,1
P57,stim8,right,right,compat,400,0.573,1
P57,arrow,right,right,compat,800,0.449,1
P57,arrow,right,right,compat,400,0.591,1
P57,arrow,left,right,incomp,800,0.579,0
P57,stim7,left,right,incomp,400,0.525,0
P57,stim7,left,right,incomp,800,0.578,1
P57,arrow,right,right,compat,800,0.574,1
P57,stim6,left,left,compat,800,0.593,1
P57,stim7,right,right,compat,800,0.556,1
P57,arrow,left,right,incomp,400,0.615,1
P57,arrow,left,left,compat,800,0.591,1
P57,arrow,right,left,incomp,800,0.722,1
P57,stim8,left,left,compat,800,0.742,1
P57,stim5,left,left,compat,400,0.499,1
P57,stim6,left,right,incomp,800,1.089,1
P57,stim2,left,right,incomp,400,0.495,1
P57,stim2,right,right,compat,400,0.757,1
P57,arrow,right,right,compat,400,0.552,1
P57,arrow,right,right,compat,800,0.387,1
P57,stim6,left,left,compat,400,0.646,1
P57,arrow,right,right,compat,400,0.429,1
P57,arrow,right,right,compat,800,0.541,1
P57,arrow,right,left,incomp,400,0.913,1
P57,stim3,left,right,incomp,400,0.702,0
P57,stim8,left,right,incomp,400,0.748,1
P57,stim4,left,right,incomp,400,0.607,1
P57,arrow,right,right,compat,400,0.552,1
P57,stim1,right,left,incomp,400,0.524,1
P57,stim5,right,right,compat,800,0.609,1
P57,arrow,right,left,incomp,800,0.459,1
P57,arrow,left,left,compat,800,0.522,1
P57,arrow,left,right,incomp,400,0.567,1
P57,stim8,left,left,compat,400,0.522,1
P57,stim8,right,left,incomp,800,0.336,0
P57,stim5,right,left,incomp,800,0.676,1
P57,stim8,right,left,incomp,400,0.363,1
P57,arrow,right,left,incomp,800,0.415,1
P57,stim8,left,right,incomp,800,0.535,1
P57,stim7,right,left,incomp,800,0.436,1
P57,arrow,left,right,incomp,800,0.549,1
P57,stim7,left,left,compat,400,0.609,1
P57,stim2,right,left,incomp,800,0.434,0
P57,stim6,left,right,incomp,400,0.475,1
P57,arrow,right,left,incomp,800,0.529,1
P57,arrow,left,right,incomp,800,0.428,1
P57,arrow,right,left,incomp,400,0.701,1
P57,stim6,right,left,incomp,400,0.651,0
P57,arrow,left,left,compat,400,0.666,1
P57,arrow,left,left,compat,400,0.489,1
P57,arrow,left,left,compat,400,0.477,0
P57,stim4,right,left,incomp,400,0.644,1
P57,stim3,right,left,incomp,400,0.572,1
P57,arrow,left,left,compat,400,0.623,1
P57,stim1,left,left,compat,800,0.696,1
P57,arrow,left,right,incomp,800,0.557,1
P57,arrow,right,right,compat,800,0.545,1
P57,stim2,left,left,compat,800,0.558,1
P57,arrow,right,left,incomp,400,0.377,1
P57,stim7,left,left,compat,800,0.556,1
P57,stim3,left,right,incomp,800,0.481,1
P57,stim6,right,left,incomp,800,0.791,0
P57,stim1,left,left,compat,400,1.072,1
P57,stim4,right,left,incomp,800,0.728,1
P57,stim2,right,left,incomp,400,0.531,1
P57,arrow,right,right,compat,800,0.48,0
P57,stim5,left,right,incomp,800,0.623,1
P57,arrow,right,left,incomp,400,0.552,1
P57,arrow,left,left,compat,800,0.532,1
P57,stim5,right,left,incomp,400,0.4,1
P57,stim4,left,right,incomp,800,0.602,1
P57,arrow,right,left,incomp,400,0.443,1
P57,stim4,right,right,compat,800,0.491,1
P57,stim3,left,left,compat,400,0.514,1
P57,arrow,left,left,compat,800,0.423,1
P57,arrow,right,left,incomp,800,0.385,1
P57,arrow,right,right,compat,400,0.515,1
P57,arrow,left,right,incomp,400,0.432,1
P57,stim3,left,left,compat,800,0.848,1
P57,arrow,left,left,compat,400,0.527,1
P57,arrow,left,right,incomp,400,0.515,1
P57,arrow,left,right,incomp,400,0.537,1
P57,stim5,left,left,compat,800,0.506,1
P57,stim7,right,left,incomp,400,0.448,1
P57,stim7,right,right,compat,400,0.479,1
P57,stim1,left,right,incomp,400,0.533,1
P57,arrow,left,left,compat,800,0.523,1
P57,arrow,right,left,incomp,800,0.622,1
P57,arrow,left,left,compat,800,0.615,1
P57,stim3,right,right,compat,800,0.599,1
P57,stim1,left,right,incomp,800,0.537,1
P57,stim6,right,right,compat,400,0.574,1
P57,arrow,left,left,compat,400,0.503,1
P57,stim3,right,right,compat,400,0.661,1
P57,arrow,right,right,compat,800,0.476,1
P57,arrow,right,left,incomp,400,0.635,1
P57,stim8,right,right,compat,800,0.579,1
P57,stim4,left,left,compat,800,0.349,1
P57,arrow,right,left,incomp,800,0.594,1
P57,arrow,left,left,compat,400,0.572,1
P57,stim1,right,right,compat,800,0.543,1
P57,arrow,left,left,compat,800,0.411,0
P57,arrow,left,left,compat,800,0.478,0
P57,arrow,right,right,compat,400,0.492,1
P57,arrow,left,right,incomp,800,0.554,1
P57,stim6,right,right,compat,800,0.518,1
P57,arrow,left,right,incomp,800,0.627,1
P57,stim2,right,right,compat,800,0.413,1
P57,arrow,left,right,incomp,400,0.822,1
P57,stim5,left,right,incomp,400,0.743,1
P57,stim5,right,right,compat,400,0.546,1
P57,arrow,right,right,compat,800,0.422,1
P57,arrow,left,right,incomp,400,0.479,1
P57,stim4,left,left,compat,400,0.581,1
p58,arrow,left,left,compat,800,0.518,1
p58,stim5,right,left,incomp,800,0.532,0
p58,arrow,left,left,compat,400,0.497,1
p58,arrow,right,left,incomp,800,0.67,1
p58,stim4,left,right,incomp,800,0.66,1
p58,arrow,left,left,compat,400,0.413,1
p58,stim1,left,left,compat,400,0.414,1
p58,stim6,left,right,incomp,800,0.519,1
p58,arrow,left,left,compat,800,0.532,1
p58,stim1,right,left,incomp,400,0.488,1
p58,stim8,left,right,incomp,800,0.463,1
p58,arrow,left,right,incomp,800,0.574,1
p58,arrow,right,right,compat,800,0.497,1
p58,arrow,left,right,incomp,400,0.743,1
p58,stim8,right,right,compat,400,0.506,0
p58,stim8,left,right,incomp,400,0.56,1
p58,stim5,right,right,compat,800,0.676,1
p58,arrow,left,right,incomp,800,0.523,1
p58,arrow,left,left,compat,800,0.464,1
p58,stim4,left,left,compat,400,0.751,1
p58,stim1,left,right,incomp,800,0.674,1
p58,arrow,left,right,incomp,400,0.578,1
p58,arrow,left,left,compat,800,0.596,1
p58,stim4,left,right,incomp,400,0.55,1
p58,stim8,right,left,incomp,800,0.602,1
p58,arrow,right,right,compat,400,0.531,1
p58,stim5,left,left,compat,400,0.775,1
p58,arrow,left,right,incomp,400,0.498,1
p58,arrow,left,right,incomp,800,0.592,1
p58,arrow,right,right,compat,800,0.593,1
p58,stim7,right,left,incomp,400,0.7,1
p58,arrow,left,left,compat,400,0.57,1
p58,stim4,right,right,compat,400,0.442,1
p58,arrow,right,left,incomp,400,0.554,1
p58,stim6,right,left,incomp,400,0.478,1
p58,arrow,right,right,compat,400,0.405,1
p58,stim7,left,right,incomp,800,0.479,1
p58,arrow,left,right,incomp,800,0.629,1
p58,stim3,left,left,compat,800,0.462,1
p58,stim3,right,right,compat,800,0.51,1
p58,arrow,right,left,incomp,400,0.611,1
p58,arrow,right,left,incomp,800,0.525,1
p58,stim8,left,left,compat,400,0.489,1
p58,stim7,left,left,compat,800,0.528,1
p58,arrow,right,left,incomp,400,0.001,1
p58,arrow,left,right,incomp,800,0.607,1
p58,stim4,right,left,incomp,800,0.513,1
p58,arrow,right,left,incomp,400,0.454,1
p58,arrow,right,right,compat,400,0.501,1
p58,stim7,right,left,incomp,800,0.515,1
p58,stim8,left,left,compat,800,0.417,1
p58,stim8,right,right,compat,800,0.514,1
p58,stim4,right,right,compat,800,0.455,0
p58,stim6,right,left,incomp,800,0.655,1
p58,stim1,right,left,incomp,800,0.583,1
p58,arrow,left,left,compat,800,0.481,1
p58,stim2,right,left,incomp,400,0.647,1
p58,stim2,left,left,compat,400,0.639,1
p58,arrow,right,left,incomp,800,0.599,1
p58,stim7,left,left,compat,400,0.528,1
p58,arrow,right,left,incomp,800,0.662,1
p58,stim5,left,left,compat,800,0.501,1
p58,arrow,right,right,compat,800,0.564,1
p58,stim5,right,right,compat,400,0.487,1
p58,stim3,left,right,incomp,400,0.58,1
p58,stim1,right,right,compat,800,0.454,1
p58,arrow,right,right,compat,400,0.398,1
p58,arrow,right,right,compat,800,0.472,1
p58,stim4,right,left,incomp,400,0.543,1
p58,stim2,left,right,incomp,800,0.476,1
p58,arrow,left,left,compat,800,0.411,1
p58,stim2,right,right,compat,800,0.469,1
p58,arrow,left,right,incomp,400,0.5,1
p58,arrow,left,left,compat,400,0.449,1
p58,arrow,right,right,compat,800,0.522,1
p58,stim7,right,right,compat,800,0.478,1
p58,arrow,left,left,compat,400,0.414,1
p58,stim3,right,right,compat,400,0.591,1
p58,arrow,right,left,incomp,800,0.449,1
p58,stim6,left,right,incomp,400,0.529,1
p58,stim2,left,right,incomp,400,0.501,1
p58,stim2,right,left,incomp,800,0.531,1
p58,stim5,right,left,incomp,400,0.439,1
p58,arrow,left,right,incomp,400,0.471,1
p58,arrow,right,right,compat,800,0.558,1
p58,arrow,right,left,incomp,800,0.491,1
p58,stim7,left,right,incomp,400,0.473,1
p58,arrow,right,left,incomp,400,0.456,1
p58,arrow,left,right,incomp,400,0.535,1
p58,stim3,right,left,incomp,800,0.556,1
p58,arrow,right,left,incomp,800,0.592,1
p58,arrow,right,left,incomp,400,0.49,1
p58,arrow,left,left,compat,400,0.423,1
p58,stim1,right,right,compat,400,0.496,1
p58,stim1,left,right,incomp,400,0.398,1
p58,stim1,left,left,compat,800,0.464,1
p58,arrow,right,left,incomp,800,0.457,1
p58,arrow,left,right,incomp,800,0.608,1
p58,arrow,right,right,compat,800,0.547,1
p58,arrow,left,left,compat,400,0.478,1
p58,stim3,left,left,compat,400,0.484,1
p58,stim6,right,right,compat,800,0.427,1
p58,stim7,right,right,compat,400,0.436,1
p58,arrow,right,left,incomp,400,0.42,1
p58,arrow,right,right,compat,400,0.493,1
p58,stim5,left,right,incomp,400,0.475,1
p58,arrow,left,right,incomp,400,0.554,1
p58,arrow,right,right,compat,800,0.502,1
p58,stim6,left,left,compat,400,0.443,1
p58,stim4,left,left,compat,800,0.428,1
p58,arrow,right,right,compat,400,0.429,0
p58,arrow,left,right,incomp,800,0.59,1
p58,stim5,left,right,incomp,800,0.496,1
p58,stim3,right,left,incomp,400,0.542,1
p58,stim6,left,left,compat,800,0.483,1
p58,arrow,left,right,incomp,400,0.464,1
p58,arrow,left,left,compat,400,0.503,1
p58,arrow,right,right,compat,400,0.478,1
p58,stim3,left,right,incomp,800,0.645,1
p58,arrow,right,right,compat,400,0.541,1
p58,arrow,left,left,compat,800,0.546,1
p58,arrow,left,right,incomp,800,0.701,1
p58,stim8,right,left,incomp,400,0.515,1
p58,stim2,right,right,compat,400,0.456,1
p58,arrow,right,left,incomp,400,0.552,1
p58,stim2,left,left,compat,800,0.435,1
p58,arrow,left,left,compat,800,0.564,1
p58,stim6,right,right,compat,400,0.511,1
